#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
607211829|2015-04-26T22:32:34.061|27.4954|85.6785|9.0|ISC|ISC|ISC|609620252|MS|3.45|ISC|Nepal|earthquake
607211835|2015-04-27T00:39:16.854|27.7631|85.0651|11.4|ISC|ISC|ISC|609620266|mb|4.13|ISC|Nepal|earthquake
607260444|2015-04-27T01:41:08.820|27.7041|85.9452|0.0|IDC|IDC|IDC|605891027|MS|4.20|IDC|Nepal|earthquake
607260458|2015-04-27T04:14:46.434|28.0760|85.1130|19.1|ISC|ISC|ISC|609620280|MS|3.04|ISC|Nepal|earthquake
607212577|2015-04-27T12:35:51.850|26.8348|88.0797|19.6|ISC|ISC|ISC|609620319|MW|5.05|GCMT|India-Bangladesh border region|earthquake
607260486|2015-04-27T13:17:45.504|27.8817|84.7047|10.0|ISC|ISC|ISC|609620323|mb|4.09|ISC|Nepal-India border region|earthquake
607260490|2015-04-27T14:42:39.385|27.7218|85.6796|13.2|ISC|ISC|ISC|609620331|mb|3.95|ISC|Nepal|earthquake
607260492|2015-04-27T14:57:01.200|27.7836|85.9361|15.0|ISC|ISC|ISC|609620333|mb|3.95|ISC|Nepal|earthquake
607214399|2015-04-27T15:34:47.570|27.5879|85.7140|10.0|ISC|ISC|ISC|609620338|mb|4.02|ISC|Nepal|earthquake
607214403|2015-04-27T15:51:45.959|27.6616|85.2232|11.1|ISC|ISC|ISC|609620341|mb|4.15|ISC|Nepal|earthquake
607212592|2015-04-27T18:59:55.206|27.9860|84.8034|12.8|ISC|ISC|ISC|609620353|MS|3.65|ISC|Nepal-India border region|earthquake
607260507|2015-04-27T21:14:58.839|27.7837|85.4092|18.0|ISC|ISC|ISC|609620359|mb|4.00|ISC|Nepal|earthquake
607216489|2015-04-27T21:27:40.591|27.7088|85.6691|10.0|ISC|ISC|ISC|609620363|mb|4.14|ISC|Nepal|earthquake
607213165|2015-04-27T23:20:28.831|27.9719|85.3808|13.2|ISC|ISC|ISC|609620371|mb|4.32|ISC|Nepal|earthquake
607214410|2015-04-28T19:34:57.401|27.5240|85.6948|10.0|ISC|ISC|ISC|609620454|mb|4.03|ISC|Nepal|earthquake
607216720|2015-04-29T09:39:14.670|27.7811|84.8172|12.2|ISC|ISC|ISC|609620524|mb|4.17|ISC|Nepal-India border region|earthquake
607215165|2015-04-29T11:27:46.080|27.8376|85.4697|18.6|ISC|ISC|ISC|609620530|MS|3.15|ISC|Nepal|earthquake
607260620|2015-04-29T11:37:11.560|28.4148|87.7925|0.0|IDC|IDC|IDC|605891281|ML|4.00|IDC|Xizang|earthquake
607216759|2015-04-29T14:20:11.791|28.3757|87.4423|35.0|ISC|ISC|ISC|609620538|MS|3.00|ISC|Xizang|earthquake
607216771|2015-04-29T17:16:13.193|28.1730|84.7761|7.7|ISC|ISC|ISC|609620554|mb|4.12|ISC|Nepal|earthquake
607260639|2015-04-29T17:16:34.723|27.7561|85.5440|18.0|ISC|ISC|ISC|609620555|mb|4.27|ISC|Nepal|earthquake
607215453|2015-04-29T22:10:56.057|28.3976|87.3013|35.0|ISC|ISC|ISC|609620579|MS|3.69|ISC|Xizang|earthquake
607216774|2015-04-30T00:37:11.364|27.9261|84.8007|10.3|ISC|ISC|ISC|609620587|MS|3.44|ISC|Nepal-India border region|earthquake
607633438|2015-05-01T10:34:44.960|27.6331|85.4793|0.0|IDC|IDC|IDC|606126968|MS|4.40|IDC|Nepal|earthquake
607633453|2015-05-01T14:42:31.592|27.9070|85.7785|10.0|ISC|ISC|ISC|609643843|mb|4.00|ISC|Nepal|earthquake
607633474|2015-05-01T22:10:11.260|27.6921|85.6376|10.0|ISC|ISC|ISC|609643873|mb|3.98|ISC|Nepal|earthquake
# Agencies whose data contributed towards the results of this search:
# BGR       Bundesanstalt für Geowissenschaften und Rohstoffe                                Germany
# BJI       China Earthquake Networks Center                                                 China
# DMN       National Seismological Centre, Nepal                                             Nepal
# DNK       Geological Survey of Denmark and Greenland                                       Denmark
# GCMT      The Global CMT Project                                                           U.S.A.
# IDC       International Data Centre, CTBTO                                                 Austria
# IPGP      Institut de Physique du Globe de Paris                                           France
# ISC       International Seismological Centre                                               United Kingdom
# ISC-EHB   Revision and Continuation of the EHB project                                     United Kingdom
# MOS       Geophysical Survey of Russian Academy of Sciences                                Russia
# NDI       National Centre for Seismology of the Ministry of Earth Sciences of India        India
# NEIC      National Earthquake Information Center                                           U.S.A.
